,INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER
174441,GER.02.M,MSR,1996,90.18405,,
174448,GER.02.M,GRD,1996,64.14679,,
174459,GER.02.M,MAC,1990,93.06455,,
174475,GER.02.M,PRY,2010,38.66298,,
174553,GER.02.M,IRN,2008,51.8887,,
174567,GER.02.M,NIC,2000,29.909,,
174701,GER.02.M,ECU,1987,39.64317,,
174792,GER.02.M,NPL,1984,1.32163,,
174889,GER.02.M,CHE,1980,74.70111,,
174957,GER.02.M,LKA,2011,91.15887,,
174997,GER.02.M,KEN,2006,47.30363,,
175073,GER.02.M,HRV,1986,27.23688,,
175382,GER.02.M,AZE,2015,23.71716,,NAT_EST
175422,GER.02.M,NER,2002,1.30672,,
175545,GER.02.M,HKG,1995,85.03293,,
175695,GER.02.M,CMR,1983,7.15596,,
175764,GER.02.M,MLI,1998,1.74623,,
175791,GER.02.M,ARG,1977,38.71186,,
175844,GER.02.M,LAO,1999,7.0344,,
175870,GER.02.M,RUS,2009,76.04303,,
175875,GER.02.M,SAU,2008,11.61872,,UIS_EST
175948,GER.02.M,ISL,1987,109.685,,
176006,GER.02.M,POL,2002,47.53464,,
176040,GER.02.M,VAT,2012,0,,
176076,GER.02.M,COG,1988,2.51333,,
176153,GER.02.M,JOR,2002,31.38135,,
176211,GER.02.M,KWT,2005,75.51904,,
176695,GER.02.M,GLP,1992,79.03594,,
176814,GER.02.M,TJK,2006,9.75676,,
176946,GER.02.M,LUX,2006,87.40041,,
177158,GER.02.M,EGY,2014,30.1966,,
177343,GER.02.M,GTM,2016,44.80958,,
177432,GER.02.M,NZL,1975,46.005,,
177499,GER.02.M,SYC,1978,58.57717,,
177554,GER.02.M,SWE,2009,94.91185,,
177938,GER.02.M,COG,2008,10.69537,,
177982,GER.02.M,HND,2014,38.56805,,
178098,GER.02.M,MNG,1981,23.03683,,
178108,GER.02.M,MAR,1993,78.36446,,
178677,GER.02.M,CHL,1971,25.13606,,
178872,GER.02.M,MNE,2001,32.2377,,
178877,GER.02.M,TUV,1998,98.76923,,
178977,GER.02.M,ETH,2001,1.70127,,
179272,GER.02.M,BLZ,2004,24.41816,,
179313,GER.02.M,MDA,1981,59.93242,,
179409,GER.02.M,CPV,2016,74.59524,,
179542,GER.02.M,JAM,2013,97.01735,,
179609,GER.02.M,PAN,1975,22.98361,,
179748,GER.02.M,STP,1990,20.94254,,
180128,GER.02.M,SYR,2013,5.65537,,
180212,GER.02.M,YEM,1991,0.76001,,
180241,GER.02.M,COL,2001,39.71704,,
180244,GER.02.M,RWA,2018,22.11607,,
180350,GER.02.M,HKG,1975,72.50807,,
180431,GER.02.M,DNK,1993,79.92437,,
180550,GER.02.M,HRV,2014,62.96263,,
180605,GER.02.M,MNG,1976,19.34709,,
181044,GER.02.M,IDN,2000,23.69413,,UIS_EST
181084,GER.02.M,CUB,1984,67.65933,,
181114,GER.02.M,AUT,1976,45.1273,,
181135,GER.02.M,SAU,1979,4.49817,,
181180,GER.02.M,LBR,1980,79.13559,,
181251,GER.02.M,PNG,1982,0.17797,,
181254,GER.02.M,DNK,2013,98.67788,,
181293,GER.02.M,FIN,2014,80.01276,,
181298,GER.02.M,VAT,1993,0,,
181415,GER.02.M,MDV,2002,66.75142,,
181475,GER.02.M,QAT,1996,25.47593,,
181596,GER.02.M,BEN,2016,24.33521,,
181982,GER.02.M,WSM,1974,16.41574,,
182086,GER.02.M,AUS,1991,70.54033,,
182097,GER.02.M,GRC,2000,66.99107,,
182327,GER.02.M,LAO,2005,9.08713,,
182415,GER.02.M,BOL,1997,37.59757,,
182494,GER.02.M,CYP,2008,83.31764,,NAT_EST
182610,GER.02.M,SEN,1989,2.10374,,
182671,GER.02.M,FJI,1999,15.31411,,
182700,GER.02.M,VEN,1976,18.4256,,
182703,GER.02.M,NIC,1971,2.30473,,
182851,GER.02.M,AFG,1982,1.25843,,
183037,GER.02.M,GRC,1982,50.90686,,
183128,GER.02.M,BMU,2014,59.10448,,
183197,GER.02.M,MEX,1986,53.25148,,
183331,GER.02.M,LSO,2001,26.43851,,UIS_EST
183352,GER.02.M,PRT,1972,3.71801,,
183366,GER.02.M,NER,1993,1.41521,,
183493,GER.02.M,ARM,2014,47.74805,,
183540,GER.02.M,KNA,2007,115.18325,,
183824,GER.02.M,ECU,1976,10.8652,,
183939,GER.02.M,MKD,2012,28.20304,,
183993,GER.02.M,PAN,1973,19.98831,,
184013,GER.02.M,KNA,1997,138.3592,,
184044,GER.02.M,VGB,1983,37.5,,
184063,GER.02.M,BGD,2009,11.17169,,NAT_EST
184140,GER.02.M,TUR,1992,5.2459,,
184148,GER.02.M,NPL,2017,93.31365,,
184301,GER.02.M,BEL,1984,109.72463,,
184357,GER.02.M,LUX,2012,90.9242,,
184472,GER.02.M,ITA,1985,83.29575,,
184515,GER.02.M,UZB,2016,25.36838,,
184647,GER.02.M,BGR,1982,75.12393,,
184650,GER.02.M,KWT,1984,43.53261,,
184662,GER.02.M,ROU,2017,83.90891,,
184712,GER.02.M,TZA,2004,24.56839,,
184819,GER.02.M,TGO,2002,2.57495,,
184888,GER.02.M,BTN,2018,34.25859,,
184969,GER.02.M,CHL,2010,110.06089,,
184987,GER.02.M,BRB,2011,75.08605,,NAT_EST
185236,GER.02.M,GRD,2005,85.759,,UIS_EST
185289,GER.02.M,CZE,1987,89.79429,,
185604,GER.02.M,NPL,2013,90.90475,,
185662,GER.02.M,NER,1986,0.56578,,
185802,GER.02.M,PAN,2003,50.64635,,
185974,GER.02.M,TGO,1977,2.28168,,
186061,GER.02.M,COK,2012,74.53416,,
186161,GER.02.M,CRI,1998,40.39991,,
186181,GER.02.M,BLZ,1993,28.3449,,
186632,GER.02.M,SUR,2005,79.14735,,
186808,GER.02.M,LIE,2014,108.69565,,NAT_EST
186887,GER.02.M,TGO,1979,2.6918,,
186926,GER.02.M,TUR,1995,5.95836,,
187223,GER.02.M,AZE,2006,27.21379,,NAT_EST
187367,GER.02.M,NLD,2014,93.20066,,
187395,GER.02.M,NIC,2005,40.51829,,
187398,GER.02.M,LTU,2014,84.88497,,NAT_EST
187553,GER.02.M,EST,1996,67.96941,,
187790,GER.02.M,NAM,1999,31.59345,,
187873,GER.02.M,SWE,2003,82.43522,,
187987,GER.02.M,CUB,1972,49.04241,,
188145,GER.02.M,SLV,2002,48.76211,,
188424,GER.02.M,IND,1982,2.23453,,
188511,GER.02.M,DOM,1999,32.3307,,NAT_EST
188519,GER.02.M,VNM,2013,84.94074,,
189051,GER.02.M,MTQ,1991,83.80201,,UIS_EST
189121,GER.02.M,JOR,2000,29.7411,,
189277,GER.02.M,ARG,1984,47.41655,,
189493,GER.02.M,BRN,1986,44.52047,,
189620,GER.02.M,CIV,2018,8.13044,,
189794,GER.02.M,GRC,1999,65.50182,,
190001,GER.02.M,FSM,1975,15.91512,,
190007,GER.02.M,PNG,1989,0.43648,,
190012,GER.02.M,IND,1972,1.35604,,
190052,GER.02.M,MOZ,1984,18.65816,,
190210,GER.02.M,CHN,1991,21.84589,,
190482,GER.02.M,NER,2014,6.89593,,
190502,GER.02.M,SLV,1999,41.84999,,
190630,GER.02.M,KHM,2013,14.3631,,
190644,GER.02.M,EGY,1986,4.50145,,
190663,GER.02.M,KWT,1988,47.93283,,
190719,GER.02.M,MAR,1997,84.83732,,
190906,GER.02.M,MMR,2010,7.4467,,
191037,GER.02.M,CRI,1987,26.13484,,
191090,GER.02.M,LKA,2012,95.13402,,
191448,GER.02.M,TGO,1996,2.5961,,
191550,GER.02.M,LUX,1978,81.8587,,
191651,GER.02.M,LVA,2000,65.29929,,NAT_EST
191857,GER.02.M,AUT,2016,104.45176,,
192005,GER.02.M,GLP,1986,88.19841,,
192040,GER.02.M,GBR,1992,52.7309,,
192062,GER.02.M,NPL,2008,64.85478,,
192082,GER.02.M,PRY,1978,3.26346,,
192139,GER.02.M,BGR,2002,73.82189,,
192358,GER.02.M,MLT,1990,102.83183,,
192505,GER.02.M,DNK,1992,101.03708,,
192582,GER.02.M,NIC,1990,10.97787,,
192706,GER.02.M,ITA,2010,100.71598,,
192758,GER.02.M,PAN,1988,55.11388,,
192770,GER.02.M,MDV,2001,62.21411,,
192984,GER.02.M,CYP,1978,12.52588,,
193102,GER.02.M,DMA,2005,92.62793,,
193719,GER.02.M,ECU,1983,27.065,,
193721,GER.02.M,NOR,2001,75.49703,,
193786,GER.02.M,EST,2007,98.50445,,
194086,GER.02.M,ISR,2001,94.68692,,
194106,GER.02.M,SYC,1988,98.05714,,
194216,GER.02.M,YEM,2001,0.61058,,
194329,GER.02.M,NIC,1992,11.57303,,
194433,GER.02.M,VAT,2010,0,,
194624,GER.02.M,DJI,1973,2.07826,,
194736,GER.02.M,NPL,2014,93.61327,,
194754,GER.02.M,LAO,1993,5.74263,,
194837,GER.02.M,GBR,2008,79.04345,,
194846,GER.02.M,AUT,1989,71.05424,,
194933,GER.02.M,TON,2004,18.0714,,
195288,GER.02.M,KAZ,2004,30.79211,,
195535,GER.02.M,SUR,1986,104.84545,,
195584,GER.02.M,CUB,2010,102.41791,,
195897,GER.02.M,TGO,1997,2.60873,,
195946,GER.02.M,BLR,1999,88.8843,,
196048,GER.02.M,ARE,1985,53.00151,,
196093,GER.02.M,DEU,2015,109.16972,,
196217,GER.02.M,ITA,1986,87.71212,,
196252,GER.02.M,CRI,1993,31.99175,,
196266,GER.02.M,SRB,2005,56.57285,,NAT_EST
196322,GER.02.M,ISL,2010,97.42977,,
196475,GER.02.M,TCD,2011,1.85309,,
196508,GER.02.M,BMU,2010,54.82094,,
196742,GER.02.M,CHL,2004,77.93582,,
196745,GER.02.M,GHA,2002,59.69757,,
196762,GER.02.M,GHA,1981,23.18341,,
197252,GER.02.M,ECU,1995,47.30754,,
197597,GER.02.M,JAM,2002,79.37817,,
197688,GER.02.M,AUT,1999,79.29571,,
197741,GER.02.M,PRT,1983,23.80033,,
197917,GER.02.M,TCD,2012,1.49006,,
197953,GER.02.M,MLT,1983,70.0101,,
198043,GER.02.M,IRL,1993,107.28786,,
198082,GER.02.M,GUY,1979,57.24656,,
198420,GER.02.M,PER,1985,19.94203,,
198568,GER.02.M,PSE,2003,27.47665,,
198573,GER.02.M,PRT,2009,85.22537,,
198925,GER.02.M,PAN,1977,24.24132,,
198953,GER.02.M,PYF,1989,101.92015,,
199055,GER.02.M,CYP,1987,34.45757,,
199067,GER.02.M,WSM,1975,17.39771,,
199211,GER.02.M,LCA,2010,74.34929,,
199443,GER.02.M,BMU,1980,124.67532,,
199590,GER.02.M,PRT,1996,61.31829,,
199643,GER.02.M,ARG,1970,22.83699,,
199671,GER.02.M,ERI,2013,22.66338,,
199963,GER.02.M,BLZ,2012,46.3662,,
200508,GER.02.M,ROU,1992,52.88101,,
200643,GER.02.M,AFG,1985,4.77229,,
200719,GER.02.M,IRQ,1974,2.3963,,
200744,GER.02.M,ABW,2008,101.09329,,
200813,GER.02.M,CZE,2001,91.30054,,
200892,GER.02.M,IRL,1974,110.44755,,
201105,GER.02.M,SLV,2007,56.34046,,
201424,GER.02.M,BGR,2006,87.16319,,
201463,GER.02.M,SVN,2015,92.69618,,
201484,GER.02.M,MSR,2006,122.72727,,
201669,GER.02.M,LIE,2009,96.26667,,NAT_EST
201785,GER.02.M,VEN,1971,4.56843,,
201924,GER.02.M,GRD,2004,82.50758,,
201995,GER.02.M,IND,1991,3.34412,,
202280,GER.02.M,TON,2012,36.61042,,
202383,GER.02.M,GIN,2011,15.78505,,
202409,GER.02.M,SUR,1990,80.45291,,
202634,GER.02.M,COD,1973,0.98731,,
202658,GER.02.M,ARE,2007,86.50557,,
202692,GER.02.M,SYC,1974,41.44305,,
202756,GER.02.M,ASM,1988,67.28767,,
202836,GER.02.M,BLR,2001,89.4063,,
202857,GER.02.M,VNM,1997,36.75079,,
202981,GER.02.M,BRN,2017,65.72069,,
203016,GER.02.M,DJI,1986,0.81916,,
203017,GER.02.M,SUR,1978,96.68073,,
203134,GER.02.M,PAN,2016,60.55003,,
203230,GER.02.M,SEN,2011,12.62183,,
203343,GER.02.M,SRB,2011,55.72259,,NAT_EST
203359,GER.02.M,SWE,2004,91.41388,,
203504,GER.02.M,DZA,1996,2.04681,,
203612,GER.02.M,GIB,1977,3.55731,,
203828,GER.02.M,IRQ,1983,8.43968,,
203833,GER.02.M,CHN,1988,23.14625,,
204042,GER.02.M,CHN,2001,45.25111,,
204224,GER.02.M,IND,1997,3.26514,,
204272,GER.02.M,NLD,2016,94.95507,,
204339,GER.02.M,VNM,2001,41.89936,,
204487,GER.02.M,CIV,2008,2.89832,,
204488,GER.02.M,PSE,2018,56.47414,,
204498,GER.02.M,BRN,1981,39.8618,,
204820,GER.02.M,PRY,1973,3.03913,,
205310,GER.02.M,ESP,1998,96.42224,,
205323,GER.02.M,CPV,2001,51.43748,,
205524,GER.02.M,SYC,1994,99.32968,,
205835,GER.02.M,ABW,2012,106.72451,,
205883,GER.02.M,MUS,1978,27.05305,,
205943,GER.02.M,FIN,2009,66.28759,,
205960,GER.02.M,PRT,2000,72.44763,,
206094,GER.02.M,PNG,1981,0.16721,,
206183,GER.02.M,ISR,2017,110.8333,,
206277,GER.02.M,QAT,1985,24.28442,,
206299,GER.02.M,KWT,1994,61.52456,,
206318,GER.02.M,MNG,1994,21.70824,,
206366,GER.02.M,GLP,1972,18.24059,,UIS_EST
206409,GER.02.M,VAT,1992,0,,
206699,GER.02.M,CIV,2014,6.45578,,
206740,GER.02.M,UGA,2008,12.19146,,UIS_EST
206944,GER.02.M,LBR,1999,55.47106,,
207014,GER.02.M,DNK,1975,55.62832,,
207025,GER.02.M,BGR,1994,58.42271,,
207046,GER.02.M,MNE,2017,62.33635,,
207137,GER.02.M,COG,2010,11.0865,,
207162,GER.02.M,FIN,1999,47.58277,,
207300,GER.02.M,BOL,2004,50.88259,,
207348,GER.02.M,KHM,2006,11.09083,,
207558,GER.02.M,SRB,2003,55.95502,,NAT_EST
207627,GER.02.M,CRI,2006,74.24425,,
207696,GER.02.M,ABW,2007,106.24093,,
207721,GER.02.M,USA,2013,71.59928,,NAT_EST
207736,GER.02.M,DEU,1994,90.034,,
207929,GER.02.M,AGO,1982,38.18412,,
208102,GER.02.M,ESP,2017,92.30257,,
208239,GER.02.M,HUN,1985,64.34002,,
208293,GER.02.M,CAN,1989,59.86942,,
208351,GER.02.M,RWA,2012,13.81882,,
208415,GER.02.M,BHS,2002,32.40663,,
208459,GER.02.M,AGO,1981,50.76593,,
208586,GER.02.M,ARM,2002,23.98613,,
209104,GER.02.M,VEN,2010,70.82893,,
209201,GER.02.M,HRV,2008,55.51257,,
209339,GER.02.M,FJI,1996,14.6025,,
209403,GER.02.M,GRD,2010,107.76758,,
209439,GER.02.M,EGY,1995,7.44978,,
209454,GER.02.M,GRC,1993,57.65526,,
209510,GER.02.M,ARM,2009,34.75363,,
209815,GER.02.M,BRA,2014,88.94427,,NAT_EST
209835,GER.02.M,ITA,1994,93.3091,,
210180,GER.02.M,IRL,1991,101.07206,,
210191,GER.02.M,BHS,2011,35.7029,,
210402,GER.02.M,MKD,2013,30.72386,,
210412,GER.02.M,CUB,2008,110.117,,
210555,GER.02.M,KNA,2009,113.0674,,
210568,GER.02.M,GHA,1989,32.08863,,
210594,GER.02.M,CYP,2002,59.23193,,NAT_EST
210738,GER.02.M,GTM,1996,34.38474,,
210749,GER.02.M,GTM,2000,49.25419,,
210788,GER.02.M,KNA,2005,118.0203,,
210823,GER.02.M,OMN,1997,5.70129,,
211076,GER.02.M,IRN,2013,38.33526,,
211084,GER.02.M,ARM,2016,48.46901,,
211142,GER.02.M,COM,2003,3.23369,,
211197,GER.02.M,FJI,2000,10.79835,,
211355,GER.02.M,UZB,2017,27.46129,,
211396,GER.02.M,MLI,2005,2.72908,,
211497,GER.02.M,SYR,2006,10.39352,,
211737,GER.02.M,BHS,2015,27.92522,,
211959,GER.02.M,GNB,1971,0.19383,,
212036,GER.02.M,MAR,1977,55.55999,,
212180,GER.02.M,KNA,1985,57.41107,,
212228,GER.02.M,VUT,1971,4.20982,,
212368,GER.02.M,NOR,2015,97.07943,,
212396,GER.02.M,EST,2005,119.25923,,
212422,GER.02.M,ALB,2018,80.23322,,
212685,GER.02.M,SYR,1971,4.39886,,
212800,GER.02.M,NER,2013,6.74254,,
212805,GER.02.M,SLV,2011,61.6482,,
212931,GER.02.M,KHM,2001,7.65035,,
213069,GER.02.M,FIN,2002,56.00003,,
213321,GER.02.M,MYS,2018,98.08123,,
213374,GER.02.M,ECU,1984,32.32721,,
213528,GER.02.M,HRV,2003,52.95606,,
213679,GER.02.M,ARE,1995,61.97008,,
213989,GER.02.M,NOR,2016,95.88411,,
214008,GER.02.M,MUS,2000,90.03844,,
214061,GER.02.M,MLT,2003,98.98171,,
214287,GER.02.M,KAZ,2005,32.99578,,
214350,GER.02.M,SUR,1994,97.55627,,
214677,GER.02.M,MEX,1996,67.88759,,
214744,GER.02.M,HKG,1980,81.14008,,
214822,GER.02.M,REU,1987,82.27381,,
215086,GER.02.M,ARG,2012,69.96003,,
215103,GER.02.M,MHL,2016,39.83269,,
215225,GER.02.M,KHM,2015,17.44248,,
215317,GER.02.M,NLD,1981,107.36275,,
215400,GER.02.M,BOL,1994,36.28894,,
215420,GER.02.M,HRV,2011,64.01307,,
215483,GER.02.M,CMR,2006,17.76098,,
215493,GER.02.M,CZE,1973,63.09689,,
215765,GER.02.M,ARE,1982,48.40096,,
215821,GER.02.M,MLT,1998,103.59917,,
215876,GER.02.M,NZL,1976,48.66577,,
215887,GER.02.M,PAN,1972,18.30102,,
215918,GER.02.M,KHM,2007,12.13972,,
215921,GER.02.M,TGO,2009,6.986,,
215973,GER.02.M,SYC,2007,99.93169,,
216245,GER.02.M,GBR,2015,103.26072,,
216414,GER.02.M,ECU,1999,59.89831,,
216506,GER.02.M,MTQ,1994,90.27036,,
216521,GER.02.M,DMA,1990,70.18843,,
216675,GER.02.M,KGZ,1991,33.18765,,
216882,GER.02.M,TGO,2000,2.10323,,
216979,GER.02.M,BGD,2000,17.47674,,
217037,GER.02.M,CZE,1998,88.17428,,
217280,GER.02.M,IRN,1990,12.0476,,
217290,GER.02.M,NLD,2013,92.49057,,
217302,GER.02.M,BRA,2013,85.1202,,NAT_EST
217303,GER.02.M,UGA,2007,10.51811,,UIS_EST
217385,GER.02.M,GMB,2010,28.35214,,
217492,GER.02.M,LUX,1973,86.17211,,
217667,GER.02.M,CZE,2008,106.64804,,
217753,GER.02.M,KHM,1991,4.89544,,
217855,GER.02.M,SMR,1974,81.02041,,
217983,GER.02.M,BOL,2015,69.84538,,
218004,GER.02.M,ZWE,2012,45.42143,,
218029,GER.02.M,PAK,2002,42.72282,,
218232,GER.02.M,AUT,2006,90.37396,,
218321,GER.02.M,LSO,2013,39.29107,,
218399,GER.02.M,EGY,1974,1.555,,
218441,GER.02.M,GRD,1971,31.42485,,
218476,GER.02.M,LBR,1972,66.36508,,
218526,GER.02.M,PRT,1981,20.09148,,
218618,GER.02.M,TTO,2004,85.7304,,
219027,GER.02.M,BHS,2016,30.88386,,
219131,GER.02.M,MDG,2010,8.40531,,
219140,GER.02.M,ERI,1992,4.20999,,
219186,GER.02.M,CUB,2013,93.99594,,
219187,GER.02.M,GHA,2016,117.84003,,
219215,GER.02.M,BOL,2014,66.87354,,
219222,GER.02.M,TUR,2003,8.28718,,
219249,GER.02.M,BGR,1988,70.39941,,
219416,GER.02.M,IND,1994,4.18634,,
219666,GER.02.M,MEX,2000,73.12233,,
219896,GER.02.M,LTU,2006,72.02218,,NAT_EST
220148,GER.02.M,EST,2009,95.8166,,
220200,GER.02.M,HRV,2000,52.87519,,
220627,GER.02.M,COL,1987,12.01816,,
220666,GER.02.M,SRB,2015,58.52113,,NAT_EST
220833,GER.02.M,NER,2005,1.38859,,
220837,GER.02.M,MUS,1976,19.68717,,
220981,GER.02.M,REU,1979,79.61108,,
221031,GER.02.M,CZE,2002,97.22065,,
221197,GER.02.M,ISR,2009,104.10984,,
221206,GER.02.M,VEN,2013,75.74927,,
221393,GER.02.M,MYS,2017,98.46044,,
221409,GER.02.M,CZE,1996,90.30522,,
221419,GER.02.M,BRN,2002,53.62903,,
221425,GER.02.M,GIB,1985,42.17391,,
221690,GER.02.M,HND,2006,31.89184,,
221731,GER.02.M,FRA,2010,106.22132,,NAT_EST
222001,GER.02.M,BOL,2012,60.89751,,
222161,GER.02.M,HND,1991,11.95233,,
222311,GER.02.M,DJI,1974,1.75198,,
222534,GER.02.M,PRT,2001,74.63824,,
222537,GER.02.M,CIV,1987,0.93181,,
222759,GER.02.M,VAT,1977,0,,
223495,GER.02.M,COD,2001,0.85926,,
223746,GER.02.M,CYP,1975,6.86339,,
223772,GER.02.M,NIC,1980,6.55908,,
223930,GER.02.M,JOR,1983,13.92748,,
223964,GER.02.M,BRN,1992,50.10124,,
223988,GER.02.M,MSR,1998,27.73109,,
224033,GER.02.M,CYP,2009,80.83842,,NAT_EST
224050,GER.02.M,NIC,2002,32.59377,,
224073,GER.02.M,ARG,1981,41.4833,,
224113,GER.02.M,FRA,1975,103.60225,,
224169,GER.02.M,MAC,2011,94.32455,,
224178,GER.02.M,KOR,1992,63.22628,,
224246,GER.02.M,HUN,1992,87.85547,,
224255,GER.02.M,CHL,1976,50.14821,,
224291,GER.02.M,IRL,1981,95.51915,,
224398,GER.02.M,COG,1981,1.93193,,
224494,GER.02.M,PHL,2005,36.6608,,
224637,GER.02.M,BEL,1976,108.02826,,
224731,GER.02.M,MDA,2014,84.29275,,NAT_EST
224952,GER.02.M,MUS,2011,106.21996,,
225201,GER.02.M,CAF,1972,5.66872,,
225430,GER.02.M,ESP,1986,63.74085,,
225534,GER.02.M,ERI,2007,27.4061,,
225712,GER.02.M,PER,2018,103.55586,,
225776,GER.02.M,AUS,1974,73.96315,,
225802,GER.02.M,MNE,2007,27.16486,,
225956,GER.02.M,ARG,2004,61.89193,,
226008,GER.02.M,PSE,2007,35.124,,
226191,GER.02.M,LAO,2002,7.29879,,
226250,GER.02.M,KWT,2000,72.97639,,
226261,GER.02.M,DNK,2012,103.07125,,
226280,GER.02.M,BHR,2001,33.82077,,
226457,GER.02.M,NAM,2018,33.59418,,
226667,GER.02.M,BHS,2013,28.48203,,
226680,GER.02.M,VUT,1976,10.83301,,
226797,GER.02.M,CHN,2016,82.20493,,
226979,GER.02.M,PAN,2014,46.35434,,
227287,GER.02.M,CZE,2012,105.44621,,
227326,GER.02.M,IRN,2012,34.53151,,
227349,GER.02.M,IND,1990,3.00709,,
227373,GER.02.M,TUR,2006,14.07342,,
227444,GER.02.M,ISL,1998,86.78464,,
227470,GER.02.M,SAU,2015,21.43081,,
227516,GER.02.M,NIC,2003,34.13631,,
228049,GER.02.M,VEN,2001,49.97481,,UIS_EST
228073,GER.02.M,BMU,1982,128.70588,,
228142,GER.02.M,GRC,2003,64.75774,,
228350,GER.02.M,NGA,2003,36.81467,,
228533,GER.02.M,EGY,2001,11.90095,,
228571,GER.02.M,KWT,2002,72.08227,,
228708,GER.02.M,CRI,2016,78.20004,,
228751,GER.02.M,AIA,2009,114.21569,,
228870,GER.02.M,DZA,1997,2.18597,,
228997,GER.02.M,NPL,2002,13.12548,,
229111,GER.02.M,GUF,1996,62.38962,,
229291,GER.02.M,CMR,2002,13.20403,,
229443,GER.02.M,ISR,2000,89.26976,,
229482,GER.02.M,ITA,2001,99.71225,,
229576,GER.02.M,ROU,1973,38.05145,,
229764,GER.02.M,HUN,2013,88.61253,,
229899,GER.02.M,GHA,1979,21.12758,,
230124,GER.02.M,KNA,2015,125.7468,,
230158,GER.02.M,BGD,2015,32.09245,,
230287,GER.02.M,SLV,1991,18.7698,,
230447,GER.02.M,MNE,2005,31.33116,,
230476,GER.02.M,SWZ,2011,27.24225,,
230645,GER.02.M,PAN,1987,55.76037,,
230713,GER.02.M,BFA,1980,0.14652,,
230806,GER.02.M,GUY,2011,92.96907,,
231006,GER.02.M,HKG,1978,81.73854,,
231037,GER.02.M,DJI,1997,0.55682,,
231059,GER.02.M,ISR,2007,100.99102,,
231140,GER.02.M,MDA,2005,66.87128,,NAT_EST
231247,GER.02.M,TZA,2014,32.75491,,
231511,GER.02.M,SYC,2005,95.73003,,
231544,GER.02.M,GHA,1971,3.07421,,
231862,GER.02.M,GUY,1999,93.92381,,
232100,GER.02.M,COD,2010,3.29368,,
232226,GER.02.M,COK,2013,85.48387,,
232690,GER.02.M,TGO,1991,2.92866,,
232915,GER.02.M,HND,2000,20.01501,,
233131,GER.02.M,NPL,2005,37.66974,,
233158,GER.02.M,KAZ,2003,29.65523,,
233170,GER.02.M,PAN,2001,48.30641,,
233353,GER.02.M,TUR,2013,28.28508,,
233477,GER.02.M,NPL,2015,92.70998,,
233661,GER.02.M,CHL,1979,62.92558,,
233671,GER.02.M,CUB,2005,106.50303,,
234077,GER.02.M,CIV,1980,0.80283,,
234184,GER.02.M,COD,2013,3.81198,,
234218,GER.02.M,GUY,2010,84.01514,,
234240,GER.02.M,OMN,2013,50.73428,,
234302,GER.02.M,KEN,1983,25.76612,,
234382,GER.02.M,SDN,2005,22.08362,,
234491,GER.02.M,SRB,2012,57.382,,NAT_EST
234998,GER.02.M,BGR,1992,58.6937,,
235107,GER.02.M,SRB,1999,56.67674,,NAT_EST
235201,GER.02.M,LBN,1971,71.06132,,
235246,GER.02.M,KOR,1982,19.53207,,
235296,GER.02.M,MKD,2000,28.66087,,
235441,GER.02.M,NER,2000,0.9168,,
235561,GER.02.M,GUY,2012,97.42445,,
235577,GER.02.M,JOR,2013,27.18814,,
235716,GER.02.M,BGR,1995,60.80523,,
235889,GER.02.M,COL,1989,13.16662,,
236274,GER.02.M,IDN,2010,40.54486,,
236300,GER.02.M,COG,1983,2.3465,,
236304,GER.02.M,KAZ,2014,57.6311,,
236431,GER.02.M,GHA,2009,116.59105,,
236756,GER.02.M,SVN,2001,76.31579,,
236781,GER.02.M,ROU,1991,54.72902,,
236891,GER.02.M,BTN,2010,2.48939,,
237088,GER.02.M,PRT,2006,80.7183,,
237271,GER.02.M,ISR,2005,94.90845,,
237364,GER.02.M,PAN,2005,59.83464,,
237455,GER.02.M,VNM,1977,20.6061,,
237464,GER.02.M,NAM,1989,11.18669,,
237473,GER.02.M,KWT,2012,82.07094,,
237519,GER.02.M,LAO,2000,7.25715,,
237533,GER.02.M,PNG,1991,0.26451,,
237568,GER.02.M,DJI,1998,0.55833,,
237690,GER.02.M,HUN,2007,88.64888,,
237838,GER.02.M,PAK,2013,77.43933,,UIS_EST
238112,GER.02.M,ARE,1994,61.78364,,
238268,GER.02.M,BEN,2003,4.71327,,
238323,GER.02.M,COK,1999,43.63992,,
238467,GER.02.M,IND,1973,1.44708,,
238480,GER.02.M,ESP,1977,46.21772,,
238601,GER.02.M,TLS,2016,21.39076,,
238620,GER.02.M,BLR,2000,88.12315,,NAT_EST
238765,GER.02.M,BFA,2010,2.82169,,
238841,GER.02.M,SEN,1990,2.11656,,
238898,GER.02.M,ROU,1972,36.64373,,
239217,GER.02.M,URY,1985,32.72777,,
239312,GER.02.M,BEL,2002,112.71495,,
239398,GER.02.M,NAM,1992,12.30988,,
239407,GER.02.M,MNG,2018,86.75272,,
239429,GER.02.M,JAM,1991,73.90585,,
239749,GER.02.M,SEN,2016,15.19087,,
239803,GER.02.M,SVN,2014,92.79271,,
240248,GER.02.M,BFA,1976,0.08972,,
240259,GER.02.M,ESP,1988,67.86257,,
240606,GER.02.M,GHA,2004,66.56347,,
240625,GER.02.M,NLD,1994,97.88232,,
240867,GER.02.M,CHN,1989,22.67434,,
240872,GER.02.M,ETH,1993,1.10296,,
240891,GER.02.M,DMA,1974,44.3804,,
